nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
10,12,0.1,4,"[531, 511, 975, 79]",28,29,3,464,40.95322153574581,[],3
10,12,0.1,4,"[531, 511, 975, 79]",28,30,1,465,41.04148278905561,[],3
10,12,0.1,4,"[531, 511, 975, 79]",28,31,0,465,41.04148278905561,[],3
10,12,0.1,4,"[50, 135, 91, 835]",32,32,0,469,41.394527802294796,[],3
10,12,0.1,1,[730],33,33,4,474,41.83583406884378,[],3
10,12,0.1,1,[730],33,34,0,474,41.83583406884378,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,33,41,3.618711385701677,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,42,83,7.325684024713151,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,72,155,13.680494263018536,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,67,222,19.593998234774933,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,57,279,24.624889673433362,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,32,311,27.449249779346868,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,7,31,342,30.185348631950575,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,8,20,362,31.950573698146513,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,9,12,374,33.00970873786408,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,10,7,381,33.627537511032656,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,11,9,390,34.42188879082083,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,12,2,392,34.59841129744042,[],3
10,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,13,0,392,34.59841129744042,[],3
10,12,0.1,8,"[577, 375, 354, 13, 587, 453, 611, 286]",16,14,0,400,35.3045013239188,[],3
10,12,0.1,8,"[181, 597, 367, 531, 130, 321, 457, 346]",24,15,8,416,36.716681376875556,[],3
10,12,0.1,8,"[181, 597, 367, 531, 130, 321, 457, 346]",24,16,14,430,37.95233892321271,[],3
10,12,0.1,8,"[181, 597, 367, 531, 130, 321, 457, 346]",24,17,6,436,38.48190644307149,[],3
10,12,0.1,8,"[181, 597, 367, 531, 130, 321, 457, 346]",24,18,0,436,38.48190644307149,[],3
10,12,0.1,8,"[686, 414, 81, 255, 157, 835, 511, 659]",32,19,0,444,39.187996469549866,[],3
10,12,0.1,1,[79],33,20,6,451,39.80582524271845,[],3
10,12,0.1,1,[79],33,21,6,457,40.33539276257723,[],3
10,12,0.1,1,[79],33,22,4,461,40.68843777581642,[],3
10,12,0.1,1,[79],33,23,3,464,40.95322153574581,[],3
10,12,0.1,1,[79],33,24,1,465,41.04148278905561,[],3
10,12,0.1,1,[79],33,25,0,465,41.04148278905561,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1,52,68,6.001765225066196,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,2,60,128,11.297440423654017,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,3,75,203,17.917034421888793,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,4,66,269,23.742277140335393,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,5,47,316,27.890556045895853,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,6,23,339,29.92056487202118,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,7,21,360,31.77405119152692,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,8,14,374,33.00970873786408,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,9,9,383,33.80406001765225,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,10,5,388,34.24536628420123,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,11,6,394,34.77493380406001,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,12,2,396,34.95145631067961,[],3
10,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,13,0,396,34.95145631067961,[],3
10,12,0.1,16,"[375, 13, 587, 453, 611, 286, 414, 686, 597, 321, 181, 346, 457, 130, 50, 157]",32,14,0,412,36.36363636363637,[],3
10,12,0.1,1,[659],33,15,19,432,38.128861429832305,[],3
10,12,0.1,1,[659],33,16,12,444,39.187996469549866,[],3
10,12,0.1,1,[659],33,17,4,448,39.541041482789055,[],3
10,12,0.1,1,[659],33,18,0,448,39.541041482789055,[],3
3,12,0.1,1,[104],1,1,4,5,0.44130626654898497,[],3
3,12,0.1,1,[104],1,2,3,8,0.706090026478376,[],3
3,12,0.1,1,[104],1,3,9,17,1.500441306266549,[],3
3,12,0.1,1,[104],1,4,14,31,2.736098852603707,[],3
3,12,0.1,1,[104],1,5,27,58,5.119152691968226,[],3
3,12,0.1,1,[104],1,6,26,84,7.413945278022947,[],3
3,12,0.1,1,[104],1,7,32,116,10.238305383936453,[],3
3,12,0.1,1,[104],1,8,37,153,13.503971756398942,[],3
3,12,0.1,1,[104],1,9,44,197,17.387466902030006,[],3
3,12,0.1,1,[104],1,10,45,242,21.35922330097087,[],3
3,12,0.1,1,[104],1,11,56,298,26.301853486319505,[],3
3,12,0.1,1,[104],1,12,41,339,29.92056487202118,[],3
3,12,0.1,1,[104],1,13,21,360,31.77405119152692,[],3
3,12,0.1,1,[104],1,14,14,374,33.00970873786408,[],3
3,12,0.1,1,[104],1,15,5,379,33.451015004413065,[],3
3,12,0.1,1,[104],1,16,10,389,34.33362753751103,[],3
3,12,0.1,1,[104],1,17,6,395,34.863195057369815,[],3
3,12,0.1,1,[104],1,18,6,401,35.392762577228595,[],3
3,12,0.1,1,[104],1,19,5,406,35.83406884377759,[],3
3,12,0.1,1,[104],1,20,1,407,35.92233009708738,[],3
3,12,0.1,1,[104],1,21,1,408,36.01059135039718,[],3
3,12,0.1,1,[104],1,22,0,408,36.01059135039718,[],3
3,12,0.1,1,[459],2,23,0,409,36.09885260370697,[],3
3,12,0.1,1,[133],3,24,2,412,36.36363636363637,[],3
3,12,0.1,1,[133],3,25,6,418,36.89320388349515,[],3
3,12,0.1,1,[133],3,26,5,423,37.33451015004413,[],3
3,12,0.1,1,[133],3,27,3,426,37.59929390997352,[],3
3,12,0.1,1,[133],3,28,3,429,37.86407766990291,[],3
3,12,0.1,1,[133],3,29,1,430,37.95233892321271,[],3
3,12,0.1,1,[133],3,30,1,431,38.0406001765225,[],3
3,12,0.1,1,[133],3,31,0,431,38.0406001765225,[],3
3,12,0.1,1,[577],4,32,0,432,38.128861429832305,[],3
3,12,0.1,1,[451],5,33,1,434,38.305383936451896,[],3
3,12,0.1,1,[451],5,34,2,436,38.48190644307149,[],3
3,12,0.1,1,[451],5,35,3,439,38.74669020300088,[],3
3,12,0.1,1,[451],5,36,2,441,38.92321270962047,[],3
3,12,0.1,1,[451],5,37,1,442,39.01147396293027,[],3
3,12,0.1,1,[451],5,38,0,442,39.01147396293027,[],3
3,12,0.1,1,[482],6,39,0,443,39.09973521624007,[],3
3,12,0.1,1,[92],7,40,2,446,39.364518976169464,[],3
3,12,0.1,1,[92],7,41,5,451,39.80582524271845,[],3
3,12,0.1,1,[92],7,42,3,454,40.07060900264784,[],3
3,12,0.1,1,[92],7,43,2,456,40.24713150926743,[],3
3,12,0.1,1,[92],7,44,2,458,40.42365401588703,[],3
3,12,0.1,1,[92],7,45,0,458,40.42365401588703,[],3
3,12,0.1,1,[366],8,46,0,459,40.51191526919683,[],3
3,12,0.1,1,[71],9,47,3,463,40.86496028243601,[],3
3,12,0.1,1,[71],9,48,4,467,41.2180052956752,[],3
3,12,0.1,1,[71],9,49,1,468,41.30626654898499,[],3
3,12,0.1,1,[71],9,50,0,468,41.30626654898499,[],3
3,12,0.1,1,[597],10,51,0,469,41.394527802294796,[],3
3,12,0.1,1,[312],11,52,3,473,41.74757281553398,[],3
3,12,0.1,1,[312],11,53,1,474,41.83583406884378,[],3
3,12,0.1,1,[312],11,54,0,474,41.83583406884378,[],3
3,12,0.1,1,[24],12,55,0,475,41.924095322153576,[],3
3,12,0.1,1,[307],13,56,2,478,42.18887908208296,[],3
3,12,0.1,1,[307],13,57,2,480,42.36540158870256,[],3
3,12,0.1,1,[307],13,58,0,480,42.36540158870256,[],3
3,12,0.1,1,[66],14,59,0,481,42.453662842012356,[],3
3,12,0.1,1,[84],15,60,0,482,42.54192409532215,[],3
3,12,0.1,1,[768],16,61,0,483,42.63018534863195,[],3
3,12,0.1,1,[994],17,62,0,484,42.71844660194174,[],3
3,12,0.1,1,[1034],18,63,0,485,42.806707855251545,[],3
3,12,0.1,1,[114],19,64,2,488,43.07149161518093,[],3
3,12,0.1,1,[114],19,65,3,491,43.336275375110326,[],3
3,12,0.1,1,[114],19,66,2,493,43.51279788172992,[],3
3,12,0.1,1,[114],19,67,0,493,43.51279788172992,[],3
3,12,0.1,1,[81],20,68,0,494,43.60105913503972,[],3
3,12,0.1,1,[633],21,69,1,496,43.77758164165931,[],3
3,12,0.1,1,[633],21,70,1,497,43.865842894969106,[],3
3,12,0.1,1,[633],21,71,0,497,43.865842894969106,[],3
3,12,0.1,1,[157],22,72,0,498,43.95410414827891,[],3
3,12,0.1,1,[311],23,73,0,499,44.042365401588704,[],3
3,12,0.1,1,[1004],24,74,0,500,44.1306266548985,[],3
3,12,0.1,1,[6],25,75,2,503,44.39541041482789,[],3
3,12,0.1,1,[6],25,76,0,503,44.39541041482789,[],3
3,12,0.1,1,[187],26,77,0,504,44.48367166813769,[],3
3,12,0.1,1,[329],27,78,0,505,44.571932921447484,[],3
3,12,0.1,1,[335],28,79,2,508,44.83671668137688,[],3
3,12,0.1,1,[335],28,80,3,511,45.10150044130627,[],3
3,12,0.1,1,[335],28,81,0,511,45.10150044130627,[],3
3,12,0.1,1,[357],29,82,0,512,45.18976169461607,[],3
3,12,0.1,1,[135],30,83,2,515,45.45454545454545,[],3
3,12,0.1,1,[135],30,84,2,517,45.63106796116505,[],3
3,12,0.1,1,[135],30,85,1,518,45.71932921447485,[],3
3,12,0.1,1,[135],30,86,0,518,45.71932921447485,[],3
3,12,0.1,1,[143],31,87,0,519,45.80759046778464,[],3
3,12,0.1,1,[571],32,88,2,522,46.072374227714036,[],3
3,12,0.1,1,[571],32,89,0,522,46.072374227714036,[],3
3,12,0.1,1,[192],33,90,0,523,46.16063548102383,[],3
3,12,0.1,2,"[104, 22]",2,1,11,13,1.1473962930273611,[],3
3,12,0.1,2,"[104, 22]",2,2,11,24,2.118270079435128,[],3
3,12,0.1,2,"[104, 22]",2,3,30,54,4.766107678729038,[],3
3,12,0.1,2,"[104, 22]",2,4,36,90,7.94351279788173,[],3
3,12,0.1,2,"[104, 22]",2,5,51,141,12.444836716681378,[],3
3,12,0.1,2,"[104, 22]",2,6,50,191,16.857899382171226,[],3
3,12,0.1,2,"[104, 22]",2,7,51,242,21.35922330097087,[],3
3,12,0.1,2,"[104, 22]",2,8,39,281,24.801412180052957,[],3
3,12,0.1,2,"[104, 22]",2,9,35,316,27.890556045895853,[],3
3,12,0.1,2,"[104, 22]",2,10,28,344,30.36187113857017,[],3
3,12,0.1,2,"[104, 22]",2,11,21,365,32.21535745807591,[],3
3,12,0.1,2,"[104, 22]",2,12,13,378,33.36275375110326,[],3
3,12,0.1,2,"[104, 22]",2,13,7,385,33.980582524271846,[],3
3,12,0.1,2,"[104, 22]",2,14,5,390,34.42188879082083,[],3
3,12,0.1,2,"[104, 22]",2,15,5,395,34.863195057369815,[],3
3,12,0.1,2,"[104, 22]",2,16,6,401,35.392762577228595,[],3
3,12,0.1,2,"[104, 22]",2,17,5,406,35.83406884377759,[],3
3,12,0.1,2,"[104, 22]",2,18,1,407,35.92233009708738,[],3
3,12,0.1,2,"[104, 22]",2,19,1,408,36.01059135039718,[],3
3,12,0.1,2,"[104, 22]",2,20,0,408,36.01059135039718,[],3
3,12,0.1,2,"[459, 133]",4,21,0,410,36.18711385701677,[],3
3,12,0.1,2,"[451, 482]",6,22,7,419,36.98146513680494,[],3
3,12,0.1,2,"[451, 482]",6,23,10,429,37.86407766990291,[],3
3,12,0.1,2,"[451, 482]",6,24,6,435,38.39364518976169,[],3
3,12,0.1,2,"[451, 482]",6,25,5,440,38.83495145631068,[],3
3,12,0.1,2,"[451, 482]",6,26,2,442,39.01147396293027,[],3
3,12,0.1,2,"[451, 482]",6,27,1,443,39.09973521624007,[],3
3,12,0.1,2,"[451, 482]",6,28,0,443,39.09973521624007,[],3
3,12,0.1,2,"[577, 92]",8,29,0,445,39.27625772285966,[],3
3,12,0.1,2,"[366, 71]",10,30,6,453,39.98234774933805,[],3
3,12,0.1,2,"[366, 71]",10,31,6,459,40.51191526919683,[],3
3,12,0.1,2,"[366, 71]",10,32,6,465,41.04148278905561,[],3
3,12,0.1,2,"[366, 71]",10,33,3,468,41.30626654898499,[],3
3,12,0.1,2,"[366, 71]",10,34,0,468,41.30626654898499,[],3
3,12,0.1,2,"[597, 312]",12,35,0,470,41.48278905560459,[],3
3,12,0.1,2,"[24, 307]",14,36,3,475,41.924095322153576,[],3
3,12,0.1,2,"[24, 307]",14,37,4,479,42.27714033539276,[],3
3,12,0.1,2,"[24, 307]",14,38,1,480,42.36540158870256,[],3
3,12,0.1,2,"[24, 307]",14,39,0,480,42.36540158870256,[],3
3,12,0.1,2,"[66, 768]",16,40,0,482,42.54192409532215,[],3
3,12,0.1,2,"[84, 994]",18,41,0,484,42.71844660194174,[],3
3,12,0.1,2,"[1034, 114]",20,42,0,486,42.89496910856134,[],3
3,12,0.1,2,"[81, 633]",22,43,3,491,43.336275375110326,[],3
3,12,0.1,2,"[81, 633]",22,44,4,495,43.689320388349515,[],3
3,12,0.1,2,"[81, 633]",22,45,2,497,43.865842894969106,[],3
3,12,0.1,2,"[81, 633]",22,46,0,497,43.865842894969106,[],3
3,12,0.1,2,"[157, 311]",24,47,0,499,44.042365401588704,[],3
3,12,0.1,2,"[1004, 6]",26,48,0,501,44.2188879082083,[],3
3,12,0.1,2,"[187, 329]",28,49,2,505,44.571932921447484,[],3
3,12,0.1,2,"[187, 329]",28,50,2,507,44.74845542806708,[],3
3,12,0.1,2,"[187, 329]",28,51,1,508,44.83671668137688,[],3
3,12,0.1,2,"[187, 329]",28,52,0,508,44.83671668137688,[],3
3,12,0.1,2,"[335, 357]",30,53,0,510,45.01323918799647,[],3
3,12,0.1,2,"[135, 143]",32,54,4,516,45.54280670785525,[],3
3,12,0.1,2,"[135, 143]",32,55,4,520,45.89585172109444,[],3
3,12,0.1,2,"[135, 143]",32,56,1,521,45.98411297440423,[],3
3,12,0.1,2,"[135, 143]",32,57,0,521,45.98411297440423,[],3
3,12,0.1,1,[571],33,58,0,522,46.072374227714036,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,1,20,24,2.118270079435128,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,2,22,46,4.060017652250663,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,3,49,95,8.384819064430715,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,4,57,152,13.415710503089143,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,5,70,222,19.593998234774933,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,6,58,280,24.71315092674316,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,7,41,321,28.331862312444837,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,8,16,337,29.74404236540159,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,9,15,352,31.06796116504854,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,10,13,365,32.21535745807591,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,11,11,376,33.18623124448367,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,12,9,385,33.980582524271846,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,13,6,391,34.510150044130626,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,14,4,395,34.863195057369815,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,15,6,401,35.392762577228595,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,16,5,406,35.83406884377759,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,17,1,407,35.92233009708738,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,18,1,408,36.01059135039718,[],3
3,12,0.1,4,"[104, 22, 332, 15]",4,19,0,408,36.01059135039718,[],3
3,12,0.1,4,"[459, 133, 577, 451]",8,20,0,412,36.36363636363637,[],3
3,12,0.1,4,"[482, 92, 366, 71]",12,21,10,426,37.59929390997352,[],3
3,12,0.1,4,"[482, 92, 366, 71]",12,22,19,445,39.27625772285966,[],3
3,12,0.1,4,"[482, 92, 366, 71]",12,23,12,457,40.33539276257723,[],3
3,12,0.1,4,"[482, 92, 366, 71]",12,24,7,464,40.95322153574581,[],3
3,12,0.1,4,"[482, 92, 366, 71]",12,25,3,467,41.2180052956752,[],3
3,12,0.1,4,"[482, 92, 366, 71]",12,26,1,468,41.30626654898499,[],3
3,12,0.1,4,"[482, 92, 366, 71]",12,27,0,468,41.30626654898499,[],3
3,12,0.1,4,"[597, 312, 307, 24]",16,28,0,472,41.65931156222418,[],3
3,12,0.1,4,"[66, 768, 994, 1004]",20,29,6,482,42.54192409532215,[],3
3,12,0.1,4,"[66, 768, 994, 1004]",20,30,4,486,42.89496910856134,[],3
3,12,0.1,4,"[66, 768, 994, 1004]",20,31,0,486,42.89496910856134,[],3
3,12,0.1,4,"[84, 1034, 114, 81]",24,32,0,490,43.24801412180053,[],3
3,12,0.1,4,"[633, 157, 187, 329]",28,33,4,498,43.95410414827891,[],3
3,12,0.1,4,"[633, 157, 187, 329]",28,34,5,503,44.39541041482789,[],3
3,12,0.1,4,"[633, 157, 187, 329]",28,35,3,506,44.66019417475729,[],3
3,12,0.1,4,"[633, 157, 187, 329]",28,36,0,506,44.66019417475729,[],3
3,12,0.1,4,"[6, 335, 357, 143]",32,37,0,510,45.01323918799647,[],3
3,12,0.1,1,[135],33,38,6,517,45.63106796116505,[],3
3,12,0.1,1,[135],33,39,2,519,45.80759046778464,[],3
3,12,0.1,1,[135],33,40,1,520,45.89585172109444,[],3
3,12,0.1,1,[135],33,41,0,520,45.89585172109444,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,41,49,4.324801412180053,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,51,100,8.8261253309797,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,55,155,13.680494263018536,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,61,216,19.064430714916153,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,65,281,24.801412180052957,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,53,334,29.479258605472197,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,7,30,364,32.12709620476611,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,8,12,376,33.18623124448367,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,9,8,384,33.89232127096205,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,10,12,396,34.95145631067961,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,11,8,404,35.65754633715799,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,12,4,408,36.01059135039718,[],3
3,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,13,0,408,36.01059135039718,[],3
3,12,0.1,8,"[459, 133, 577, 451, 482, 366, 92, 71]",16,14,0,416,36.716681376875556,[],3
3,12,0.1,8,"[597, 105, 756, 312, 115, 686, 39, 467]",24,15,17,441,38.92321270962047,[],3
3,12,0.1,8,"[597, 105, 756, 312, 115, 686, 39, 467]",24,16,21,462,40.77669902912621,[],3
3,12,0.1,8,"[597, 105, 756, 312, 115, 686, 39, 467]",24,17,7,469,41.394527802294796,[],3
3,12,0.1,8,"[597, 105, 756, 312, 115, 686, 39, 467]",24,18,3,472,41.65931156222418,[],3
3,12,0.1,8,"[597, 105, 756, 312, 115, 686, 39, 467]",24,19,1,473,41.74757281553398,[],3
3,12,0.1,8,"[597, 105, 756, 312, 115, 686, 39, 467]",24,20,1,474,41.83583406884378,[],3
3,12,0.1,8,"[597, 105, 756, 312, 115, 686, 39, 467]",24,21,0,474,41.83583406884378,[],3
3,12,0.1,8,"[24, 307, 84, 994, 768, 1034, 66, 114]",32,22,0,482,42.54192409532215,[],3
3,12,0.1,1,[135],33,23,6,489,43.15975286849073,[],3
3,12,0.1,1,[135],33,24,5,494,43.60105913503972,[],3
3,12,0.1,1,[135],33,25,3,497,43.865842894969106,[],3
3,12,0.1,1,[135],33,26,0,497,43.865842894969106,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1,72,88,7.766990291262135,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,2,85,173,15.26919682259488,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,3,72,245,21.624007060900265,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,4,64,309,27.27272727272727,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,5,45,354,31.24448367166814,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,6,27,381,33.627537511032656,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,7,15,396,34.95145631067961,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,8,8,404,35.65754633715799,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,9,4,408,36.01059135039718,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,10,4,412,36.36363636363637,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,11,3,415,36.62842012356575,[],3
3,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,12,0,415,36.62842012356575,[],3
3,12,0.1,16,"[459, 133, 451, 482, 92, 366, 597, 312, 105, 115, 756, 467, 686, 39, 848, 188]",32,13,0,431,38.0406001765225,[],3
3,12,0.1,1,[307],33,14,25,457,40.33539276257723,[],3
3,12,0.1,1,[307],33,15,13,470,41.48278905560459,[],3
3,12,0.1,1,[307],33,16,5,475,41.924095322153576,[],3
3,12,0.1,1,[307],33,17,4,479,42.27714033539276,[],3
3,12,0.1,1,[307],33,18,2,481,42.453662842012356,[],3
3,12,0.1,1,[307],33,19,1,482,42.54192409532215,[],3
3,12,0.1,1,[307],33,20,0,482,42.54192409532215,[],3
2,12,0.1,1,[104],1,1,7,8,0.706090026478376,[],3
2,12,0.1,1,[104],1,2,10,18,1.5887025595763458,[],3
2,12,0.1,1,[104],1,3,30,48,4.236540158870256,[],3
2,12,0.1,1,[104],1,4,30,78,6.884377758164166,[],3
2,12,0.1,1,[104],1,5,55,133,11.738746690203,[],3
2,12,0.1,1,[104],1,6,50,183,16.15180935569285,[],3
2,12,0.1,1,[104],1,7,60,243,21.44748455428067,[],3
2,12,0.1,1,[104],1,8,53,296,26.12533097969991,[],3
2,12,0.1,1,[104],1,9,38,334,29.479258605472197,[],3
2,12,0.1,1,[104],1,10,21,355,31.332744924977934,[],3
2,12,0.1,1,[104],1,11,13,368,32.4801412180053,[],3
2,12,0.1,1,[104],1,12,10,378,33.36275375110326,[],3
2,12,0.1,1,[104],1,13,2,380,33.53927625772286,[],3
2,12,0.1,1,[104],1,14,2,382,33.71579876434245,[],3
2,12,0.1,1,[104],1,15,0,382,33.71579876434245,[],3
2,12,0.1,1,[68],2,16,0,383,33.80406001765225,[],3
2,12,0.1,1,[395],3,17,2,386,34.06884377758164,[],3
2,12,0.1,1,[395],3,18,1,387,34.15710503089144,[],3
2,12,0.1,1,[395],3,19,2,389,34.33362753751103,[],3
2,12,0.1,1,[395],3,20,1,390,34.42188879082083,[],3
2,12,0.1,1,[395],3,21,0,390,34.42188879082083,[],3
2,12,0.1,1,[312],4,22,0,391,34.510150044130626,[],3
2,12,0.1,1,[286],5,23,2,394,34.77493380406001,[],3
2,12,0.1,1,[286],5,24,2,396,34.95145631067961,[],3
2,12,0.1,1,[286],5,25,1,397,35.039717563989406,[],3
2,12,0.1,1,[286],5,26,1,398,35.1279788172992,[],3
2,12,0.1,1,[286],5,27,2,400,35.3045013239188,[],3
2,12,0.1,1,[286],5,28,0,400,35.3045013239188,[],3
2,12,0.1,1,[89],6,29,0,401,35.392762577228595,[],3
2,12,0.1,1,[453],7,30,1,403,35.56928508384819,[],3
2,12,0.1,1,[453],7,31,1,404,35.65754633715799,[],3
2,12,0.1,1,[453],7,32,0,404,35.65754633715799,[],3
2,12,0.1,1,[338],8,33,0,405,35.745807590467784,[],3
2,12,0.1,1,[181],9,34,3,409,36.09885260370697,[],3
2,12,0.1,1,[181],9,35,1,410,36.18711385701677,[],3
2,12,0.1,1,[181],9,36,0,410,36.18711385701677,[],3
2,12,0.1,1,[611],10,37,0,411,36.27537511032657,[],3
2,12,0.1,1,[408],11,38,2,414,36.54015887025596,[],3
2,12,0.1,1,[408],11,39,4,418,36.89320388349515,[],3
2,12,0.1,1,[408],11,40,3,421,37.15798764342454,[],3
2,12,0.1,1,[408],11,41,0,421,37.15798764342454,[],3
2,12,0.1,1,[756],12,42,0,422,37.246248896734336,[],3
2,12,0.1,1,[848],13,43,2,425,37.51103265666372,[],3
2,12,0.1,1,[848],13,44,2,427,37.68755516328332,[],3
2,12,0.1,1,[848],13,45,1,428,37.775816416593116,[],3
2,12,0.1,1,[848],13,46,0,428,37.775816416593116,[],3
2,12,0.1,1,[24],14,47,0,429,37.86407766990291,[],3
2,12,0.1,1,[145],15,48,0,430,37.95233892321271,[],3
